FoodId;DanName;ProdName;EngName;SysName;MainGrp;SubGrp;Waste;NCF;FACF;PEF;FEF;CEF;Density;Remarks;PublStatus;LanguaL;GRIN;FISHBASE;BASIS;USDA;FIFood;UKFood;FRFood;DEFood;SEFood;NOFood;NLFood;ISFood;SPFood;ITFood;DateUpdated;UpdatedBy;Recipe;WaterYield;FatYield
1148;Jordbærsaft, sur, koncentreret;;Strawberry juice, concentrated, sugar not added;Fragraria x ananassa Duchesne;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1149;Hindbærsaft, sød, koncentreret;;Raspberry juice, concentrated, sugar added;Rubus idaeus L.;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1150;Hindbærsaft, sur, koncentreret;;Raspberry juice, concentrated, sugar not added;Rubus idaeus L.;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1152;Kirsebærsaft, sød, koncentreret;;Cherry juice, concentrated, sugar added;Prunus avium (L.) L.;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1153;Kirsebærsaft, sur, koncentreret;;Cherry juice, concentrated, sugar not added;Prunus avium (L.) L.;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1154;Ribssaft, sød, koncentreret;;Currant, red, juice, concentrated, sugar added;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1155;Ribssaft, sur, koncentreret;;Currant, red, juice, concentrated, sugar not added;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1156;Selleri, blade, rå;;Celeriac, celery leaves, raw;Apium graveolens L.;05;20;25;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1157;Solbærsaft, sød, koncentreret;;Currant, black, juice, concentrated, sugar added;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1158;Solbærsaft, sur, koncentreret;;Currant, black, juice, concentrated, sugar not added;;06;90;0;6.25;0.700;;;;;;1;;;;;;;;;;;;;;;;;;;;
1159;Hyldebærsaft, sur, koncentreret;;Elderberry, juice, concentrated, sugar not added;Sambucus nigra L.;06;80;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1161;Æblegele;;Apple jelly;Malus domestica Borkh.;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1163;Solbær, syltede;;Currant, black, jam;Ribes nigrum L.;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1166;Jordbær, syltede;;Strawberry, jam;Fragraria x ananassa Duchesne;06;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1167;Kogechokolade;;Chocolate, plain, couverture;;12;90;0;6.25;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
1168;Birkes, frø;;Poppy seeds;Papaver somniferum;14;10;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1169;Kokosfedt, Palmin;;Coconut oil, refined, Palmin;Sus scrofa L.;11;10;0;6.25;0.941;;;;;;1;;;;;;;;;;;;;;;;;;;;
1170;Hvalkød, råt;;Whale meat, raw;;08;00;0;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
1171;Sælkød, råt;;Seal meat, loin, raw;;08;00;0;6.25;0.910;;;;;;1;;;;;;;;;;;;;;;;;;;;
1179;Karameller, uspec.;;Toffees, unspecified;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1195;Bolcher, uspec.;;Sweets. unspecified;;12;90;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1229;Musling, kogt;;Mussels, boiled;Mytilus edulis;08;40;49;6.25;0.630;;;;;;1;;;;;;;;;;;;;;;;;;;;
1233;Pastiller, med sukker, uspec.;;Pastilles, sugar added, unspecified;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1234;Pastiller, sukkerfri, uspec.;;Pastilles, sugarfree, unspecified;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1235;Smørbart blandingsprodukt, 80% fedt;;Blended spread, 80% fat;;11;90;0;6.38;0.95;;;;;;1;;;;;;;;;;;;;;;;;;;;
1236;Tyggegummi, med sukker, uspec.;;Chewing gum, sugar added, all types;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1237;Tyggegummi, uden sukker, uspec.;;Chewing gum, no sugar added, all types;;12;90;1;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1238;Konfektureprodukt, skumvare, uspec.;;Marshmellows, unspecified;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1243;Vekao;;Vecao;;12;90;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1244;Svinekød, bagskank uden svær, rå;;Pork, hind leg without rind, raw;Sus scrofa;07;30;0;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1245;Yderlår, skinkesteg (med svær), rå;;Pork, ham, silverside with rind, raw;Sus scrofa;07;30;0;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1246;Yderlår, skinkeculotte, ca. 2 mm spæk, rå;;Pork, ham, silverside, 2 mm fat, raw;Sus scrofa;07;30;0;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1247;Svinebov med svær, rå;;Pork, hand with rind, raw;;07;30;1;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1248;Minarine, 30 %, vegetabilsk fedt;;Margarine, 30 % fat, vegetable fat;;11;30;0;6.38;0.95;;;;;;1;;;;;;;;;;;;;;;;;;;;
1249;Minarine, 40 %, vegetabilsk fedt;;Margarine, 40 % fat, vegetable fat;;11;30;0;6.38;0.939;;;;;;1;;;;;;;;;;;;;;;;;;;;
1250;Margarine, 80 %, bordbrug, vegetabilsk fedt;;Margarine, 80 % fat, table use, vegetable fat;;11;30;0;6.38;0.933;;;;;;1;;;;;;;;;;;;;;;;;;;;
1252;Margarine, 70 %, bordbrug, blød, vegetabilsk fedt;;Margarine, 70 % fat, table use, soft, vegetable fat;;11;30;0;6.38;0.950;;;;;;1;;;;;;;;;;;;;;;;;;;;
1253;Margarine, 80 %, stegning/bagning, vegetabilsk fedt;;Margarine, 80 % fat, for frying/baking, vegetable fat;;11;30;0;6.38;0.952;;;;;;1;;;;;;;;;;;;;;;;;;;;
1255;Margarine, 80 %, bordbrug, blød, vegetabilsk fedt;;Margarine, 80 % fat, table use, soft, vegetable fat;;11;30;0;6.38;0.985;;;;;;1;;;;;;;;;;;;;;;;;;;;
1258;Broccoli, kogt;;Broccoli, boiled;Brassica oleracea var. Italica;05;20;0;6.25;0.8;;;;;;1;;;;;;;;;;;;;;;;;;;;
1259;Broccoli, dybfrost;;Broccoli, frozen;Brassica oleracea var. Italica;05;20;1;6.25;0.8;;;;;;1;;;;;;;;;;;;;;;;;;;;
1265;Sukkerært (mangetout), rå;;Sugar pea (Snow pea, Mangetout) raw;Pisum sativum;05;40;1;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1269;Drueagurk (sylteagurk), rå;;Gherkin cucumber, raw;Cucumis sativus L.;05;30;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1270;Boghvede, hel, rå;;Buckwheat, whole, raw;Fogopyrum esculentum Moench;04;10;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1271;Havreklid, dansk;;Oat Bran, danish;Avena sativa L.;04;00;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1272;Risengryn, grødris, brune, rå;;Rice groats, brown, raw;Oryza sativa L.;04;20;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1273;Kørvel, hakket, dybfrost;;Chervil, chopped, frozen;Anthriscus cerefolium (L.) Hoffm.;05;20;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1274;Oliven, sorte, uden sten, i saltlage;;Olives, black, without stones, in brine;Olea europaea L.;06;50;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1275;Brune linser, tørrede, rå;;Lentils, brown, dried, raw;Lens culinaris Medicus;05;40;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1277;Dressing, creme fraiche;;Salad dressing, soured fresh cream;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1278;Dressing, creme fraiche, kalorielet;;Salad dressing, soured fresh cream, low calorie;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1279;Dressing, mayonnaise;;Salad dressing, mayonnaise;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1280;Dressing, mayonnaise, kalorielet;;Salad dressing, mayonnaise, low calorie;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1281;Dressing, olie-eddike;;Salad dressing, oil and vinegar;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1282;Dressing, olie-eddike, kalorielet;;Salad dressing, oil and vinegar, low calorie;;11;60;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1286;Tidselolie;;Thistle oil;;11;20;0;6.25;0.956;;;;;;1;;;;;;;;;;;;;;;;;;;;
1287;Røde linser, tørrede, rå;;Lentils, red, dried, raw;Lens culinaris Medikus;05;40;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1291;Rugsigtemel (udmalingsgrad ca. 70 %);;Rye-flour, bolted (extraction rate 70 %);;04;30;0;5.7;0.7;;;;;;1;;;;;;;;;;;;;;;;;;;;
1292;Rugmel, halvsigtet (udmalingsgrad ca. 85 %);;Rye-flour, bolted (extraction rate 85 %);;04;30;0;5.7;0.7;;;;;;1;;;;;;;;;;;;;;;;;;;;
1293;Torsk, rogn, røget;;Cod, roe, smoked;;08;90;0;6.25;0.6;;;;;;1;;;;;;;;;;;;;;;;;;;;
1294;Sildepostej;;Bucklingpaté (sweet cured herring, smoked);;08;90;0;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1295;Sild, marineret, kryddersild;;Herring, pickled, spiced, canned;;08;90;0;6.25;0.92;;;;;;1;;;;;;;;;;;;;;;;;;;;
1296;Oksekød, hakket, råt;;Beef, mince, raw;Bos taurus;07;10;0;6.25;0.94;;;;;;1;;;;;;;;;;;;;;;;;;;;
1298;Tørkage, linse;;Pastry, 'linse';;04;50;0;5.7;0.93;;;;;;1;;;;;;;;;;;;;;;;;;;;
1299;Havregryn, ikke beriget;;Oats, rolled, not enriched;Avena sativa L.;04;20;0;5.83;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1300;Frugtkvark;;Quark with fruit;;02;20;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1301;Modermælk, colostrum;;Human milk, colostrum;Homo sapiens;01;30;0;6.37;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1302;Modermælk, overgangsmælk (10. dag efter fødslen);;Human milk, transitional (10th day post partum);Homo sapiens;01;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1303;Modermælk, moden;;Human milk, mature;Homo sapiens;01;30;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1304;Bacon i skiver, rå;;Bacon, sliced, raw;Sus scrofa;07;70;0;6.25;0.900;;;;;;1;;;;;;;;;;;;;;;;;;;;
1309;Rugbrød med fedtrige frø og hele kerner;;Rye bread, dark with high fat seeds and whole kernels;;04;40;0;5.83;0.864;;;;;;1;;;;;;;;;;;;;;;;;;;;
1310;Hvedebrød, groft uden fedtrige frø, uden kerner;;Bread, wheat with rye;;04;40;0;5.83;0.858;;;;;;1;;;;;;;;;;;;;;;;;;;;
1311;Flûte, fint, industrifremstillet;;Baguette, wheat, fine, industrial product;;04;40;0;5.83;0.872;;;;;;1;;;;;;;;;;;;;;;;;;;;
1313;Flûte, groft, industrifremstillet;;Baguette, with rye, industrial product;;04;40;0;5.83;0.882;;;;;;1;;;;;;;;;;;;;;;;;;;;
1314;Softrugbrød (uden fedtrige frø);;Rye bread, soft, with wheat;;04;40;0;5.83;0.861;;;;;;1;;;;;;;;;;;;;;;;;;;;
1315;Softrugbrød med fedtrige frø og hele kerner;;Rye bread, soft, with wheat, high fat seeds and whole kernels;;04;40;0;5.83;0.875;;;;;;1;;;;;;;;;;;;;;;;;;;;
1317;Bondebrød, uden fedtrige frø, industrifremstillet;;Rye bread, fine with wheat flour, no high fat seeds, industrial prod.;;04;40;0;5.83;0.860;;;;;;1;;;;;;;;;;;;;;;;;;;;
1318;Bondebrød med fedtrige frø, industrifremstillet;;Rye bread, fine with wheat flour and high fat seeds, industrial prod.;;04;40;0;5.83;0.980;;;;;;1;;;;;;;;;;;;;;;;;;;;
1332;Kartoffelchips, grove;;Potato crisps, coarse;;05;90;0;6.25;0.901;;;;;;1;;;;;;;;;;;;;;;;;;;;
1333;Snacks, ekspanderet, kartoffelbasis;;Snacks, expanded, potatobasis;;17;10;0;6.25;0.916;;;;;;1;;;;;;;;;;;;;;;;;;;;
1334;Snacks, ekspanderet, majsbasis;;Snacks, expanded, cornbased;;17;10;0;6.25;0.905;;;;;;1;;;;;;;;;;;;;;;;;;;;
1335;Snacks, ekstruderet, majsbasis;;Snacks, extruded, cornbased;;17;10;0;6.25;0.908;;;;;;1;;;;;;;;;;;;;;;;;;;;
1336;Pop corn, traditionelle;;Pop corn, oil and salt added, traditional;;17;10;0;6.25;0.791;;;;;;1;;;;;;;;;;;;;;;;;;;;
1337;Pop corn, microovn;;Pop corn, microwave oven;;17;10;0;6.25;0.842;;;;;;1;;;;;;;;;;;;;;;;;;;;
1342;Oksekød, hakket, lavt fedtindhold, råt;;Beef, low fat, minced, raw;Bos taurus;07;10;0;6.25;0.94;;;;;;1;;;;;;;;;;;;;;;;;;;;
1343;Svinekød, hakket, højt fedtindhold, råt;;Pork, minced, high fat content, raw;Sus scrofa;07;30;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
1344;Svinekød, hakket, lavt fedtindhold, råt;;Pork, minced, low fat content, raw;Sus scrofa;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1345;Kalv og flæsk, hakket, højt fedtindhold, råt;;Veal and pork, minced, high fat content, raw;Bos taurus, scrofa;07;90;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
1346;Kalkunkød, hakket, råt;;Turkey, minced, raw;Meleagris gallopavo;09;10;0;6.25;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1347;Kødpølse, fedtreduceret;;Pork sausage, saveloy type, low fat;;07;70;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
1411;Sødmælk, økologisk;;Milk, whole, organic, 3.5 % fat;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1419;Hvidvin, uspec.;;Wine, white, average values;;13;40;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1431;Spædbørnsmad, modermælkserstatning, højt jernindhold, pulver;;Baby food, infant formula, high iron content, powder;;16;10;0;6.25;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1448;Skinke, kogt, skiveskåret;;Pork, ham, boiled, sliced;;07;70;0;6.25;0.851;;;;;;1;;;;;;;;;;;;;;;;;;;;
1449;Kylling, bryst (filet), kogt, pålæg;;Chicken, breast, boiled, sliced;Gallus domesticus;09;10;0;6.25;0.857;;;;;;1;;;;;;;;;;;;;;;;;;;;
1450;Roastbeef;;Roastbeef, sliced;;07;70;0;6.25;0.803;;;;;;1;;;;;;;;;;;;;;;;;;;;
1451;Kalkun, bryst (filet), kogt/røget, pålæg;;Turkey, breast, boiled/smoked, sliced;Meleagris gallopavo;09;10;0;6.25;0.852;;;;;;1;;;;;;;;;;;;;;;;;;;;
1452;Kyllingepølse, pålæg;;Chicken, sausage;;09;90;0;6.25;0.881;;;;;;1;;;;;;;;;;;;;;;;;;;;
1453;Leverpostej, fedtreduceret;;Pork, liver paste, danish, low fat;;07;70;0;6.25;0.877;;;;;;1;;;;;;;;;;;;;;;;;;;;
1454;Paté, pålæg;;Pate, liver;;07;70;0;6.25;0.908;;;;;;1;;;;;;;;;;;;;;;;;;;;
1455;Pumpernickel;;Rye bread, dark, pumpernickel;;04;40;0;5.83;0.828;;;;;;1;;;;;;;;;;;;;;;;;;;;
1456;Hvedebrød, fint, store;;White bread, large;;04;40;0;5.83;0.865;;;;;;1;;;;;;;;;;;;;;;;;;;;
1457;Hvedebrød, bolle, grov, industrifremstillet;;Rolls, wheat with rye, industrial produced;;04;40;0;5.83;0.870;;;;;;1;;;;;;;;;;;;;;;;;;;;
1458;Hvedebrød, bolle, grov, med fedtrige frø, industrifremstillet;;Rolls, wheat with rye, high fat seeds, industrial produced;;04;40;0;5.83;0.882;;;;;;1;;;;;;;;;;;;;;;;;;;;
1463;Hvedebrød, store, med fedtrige frø;;Bread, wheat and other, high fat seeds;;04;40;0;5.83;0.877;;;;;;1;;;;;;;;;;;;;;;;;;;;
1464;Hvedebrød, store, italiensk;;Bread, italien type;;04;40;0;5.83;0.877;;;;;;1;;;;;;;;;;;;;;;;;;;;
1465;Hvedebrød, toastbrød, fint, industrifremstillet;;Whitebread, for toasting, industrial produced;;04;40;0;5.83;0.904;;;;;;1;;;;;;;;;;;;;;;;;;;;
1466;Hvedebrød, toastbrød, groft, industrifremstillet;;Bread, wheat with rye, for toasting, industrial produced;;04;40;0;5.83;0.902;;;;;;1;;;;;;;;;;;;;;;;;;;;
1467;Hvedebrød, sandwich/toastbrød med fedtrige frø, industrifremstillet;;Bread, wheat with rye, sandwich/toast type, high fat seeds, industrial;;04;40;0;5.83;0.899;;;;;;1;;;;;;;;;;;;;;;;;;;;
1468;Flûte, med fedtrige frø, industrifremstillet;;Baguette, wheat with rye, high fat seeds, industrial product;;04;40;0;5.83;0.8;;;;;;1;;;;;;;;;;;;;;;;;;;;
1469;Hvedebrød, bolle, fin, industrifremstillet;;Rolls, white, industrial produced;;04;40;0;5.83;0.893;;;;;;1;;;;;;;;;;;;;;;;;;;;
1470;Hvedebrød, bolle, italiensk, industrifremstillet;;Rolls, italien type, industrial produced;;04;40;0;5.83;0.901;;;;;;1;;;;;;;;;;;;;;;;;;;;
1473;Letmælk, økologisk;;Milk, partly skimmed, organic, 1.5 % fat;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1474;Skummetmælk, økologisk;;Milk, skimmed, organic;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1475;Koriander, blade, friske;;Coriander, leaf, raw;Coriandrum sativum;05;70;20;6.25;0.631;;;;;;1;;;;;;;;;;;;;;;;;;;;
1478;Tomat, tørret;;Tomato, dried;Lycopersicon esculentum (L.) Karsten ex Farw.;05;30;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1554;Hindbær, dybfrost;;Raspberry, frozen;Rubus idaeus L.;06;30;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1555;Grøntsagsjuice, pasteuriseret;;Juice, mixed vegetables, pasteurized;;05;80;00;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1556;Creme Fraiche 9%;;Cream, cultured, 9 % fat;;01;20;00;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1557;Smelteost, 20+;;Cheese, processed, 20 % fidm.;;02;70;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
1558;Læskedrik, koncentreret (1+5), tilsat sukker, uspec.;;Non-alcoholic beverage, concentrated (1+5), sugar added;;13;20;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1559;Læskedrik (light), koncentreret (1+10), uden tilsat sukker, uspec.;;Non-alcoholic beverage (light), concentrated (1+10), sugar not added;;13;20;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
1560;Skummetmælk 0.5 % fedt (Minimælk);;Milk, skimmed, 0.5 % fat;;01;10;0;6.38;0.945;;;;;;1;;;;;;;;;;;;;;;;;;;;
2001;Limonadeis, uspec.;;Limonadeice, average values;;03;20;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
2004;Isvaffel med vaniljeis, uspec.;;Vanilla-icecream, average values;;03;20;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
2006;Marcipanprodukt, m/chokolade, uspec.;;Marzipanproduct, chocolatecover, average values;;12;90;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
2007;Dragé, lakrids;;Drageé, liquorice;;12;90;0;6.25;;;;;;;1;;;;;;;;;;;;;;;;;;;;
2008;Nougat;;Nougat;;12;90;0;6.25;0.940;;;;;;1;;;;;;;;;;;;;;;;;;;;
2009;Dragéprodukt, uspec.;;Dragée, average values;;12;90;0;6.25;0.800;;;;;;1;;;;;;;;;;;;;;;;;;;;
5001;Svinekød, filet royal af svinefilet, rå;;Pork, loin (filet royal), lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5002;Svinekød, medaillon af svinefilet, rå;;Pork, loin (medaillon), lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5003;Svinekød, sautéskiver af svinefilet, rå;;Pork, loin (sauté slices), lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5004;Svinekød, mørbrad royal, rå;;Pork, tenderloin, trimmed, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5005;Skinkeschnitzel, inderlår, rå;;Pork, ham, schnitzel, escalope, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5006;Svinekød, wokstrimler af skinkeinderlår, rå;;Pork, ham, wok strips from topside, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5007;Svinekød, kæbeklump, rå;;Pork, cheek meat, lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5008;Svinekød, skinketern af yderlår, rå;;Pork, ham, outside muscle (M. biceps femoris), diced, lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5009;Svinekød, skinkestrimler af yderlår, rå;;Pork, ham, outside muscle (M. biceps femoris), shredded, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5010;Svinekød, bov i tern, rå;;Pork, hand, diced, lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5012;Skinkemignon, rå;;Pork, ham, silverside (M. Semitendinosus), lean, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5014;Svinekød, nakkekotelet, rå;;Pork, slice of neck, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5015;Svinekam uden svær, rå;;Pork, loin, defatted (approx. 3 mm fat), raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5016;Svinekotelet, fadkotelet, rå;;Pork, chop, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5017;Svinekød, bovsteaks, rå;;Pork, shoulder steaks, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5018;Svinekød, rullesteg af slag, rå;;Pork, flank, rolled, raw;Sus scrofa L.;07;30;5;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5019;Svinekød, ribsteaks, rå;;Pork, rib steaks, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5020;Svinekam med svær, rå;;Pork, loin with rind, raw;Sus scrofa L.;07;30;20;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5021;Svinekød, flæskesteg af svinekam med svær, rå;;Pork, loin with rind, raw;Sus scrofa L.;07;30;20;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5022;Svinekød, ribbensteg, rå;;Pork, spare rib roast of thin belly with rind, raw;Sus scrofa L.;07;30;5;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5023;Svinekød, flæskesteg af nakkekam med svær, rå;;Pork, collar with rind, raw;Sus scrofa L.;07;30;20;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5024;Svinekød, revelsben, rå;;Pork, spare rib roast of thick belly, approx. 2 mm fat, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5025;Svinekød, spareribs, rå;;Pork, spare ribs, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5026;Bacon i tern, rå;;Bacon, steaky bacon, diced, raw;Sus scrofa L.;07;70;0;6.25;0.930;;;;;;1;;;;;;;;;;;;;;;;;;;;
5027;Svinekød, vikingsteaks, rå;;Pork, ham, viking steak, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5028;Svinekød, hakket, ca.  6% fedt, råt;;Pork, minced, approx. 6% fat, raw;Sus scrofa L.;07;30;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
5029;Pølser, cocktailpølser;;Pork, cocktail sausage;;07;70;0;6.25;0.920;;;;;;1;;;;;;;;;;;;;;;;;;;;
